From_City,Destination,Destination_Type,Trip_Duration_Days,Activities_Count,Accommodation,Transport_Mode,Package_Type,Budget,Season
indore,goa,Adventure,3,7,Hotel,Car,Premium,39480,Summer
indore,goa,Adventure,4,2,Hotel,Train,Premium,27720,Summer
indore,goa,Historical,9,6,Resort,Flight,Standard,73200,Winter
indore,goa,Historical,2,8,Hotel,Bus,Luxury,46080,Winter
indore,goa,Historical,3,8,Resort,Flight,Luxury,122400,Winter
indore,goa,Historical,3,6,Camping,Train,Luxury,37840,Winter
indore,goa,Historical,8,5,Resort,Car,Premium,56700,Winter
indore,goa,Historical,8,7,Camping,Flight,Premium,55552,Winter
indore,goa,Historical,6,8,Resort,Train,Luxury,99000,Winter
indore,goa,Historical,3,2,Hotel,Train,Standard,17820,Winter
indore,goa,Historical,2,2,Resort,Train,Premium,27720,Winter
indore,goa,Historical,4,5,Hotel,Bus,Premium,28224,Winter
indore,mumbai,City,7,5,Hotel,Bus,Standard,24480,Winter
indore,mumbai,City,3,6,Hotel,Car,Luxury,51600,Winter
indore,mumbai,City,9,3,Hotel,Train,Luxury,64680,Winter
indore,mumbai,City,6,3,Hotel,Bus,Standard,19200,Winter
indore,mumbai,City,4,3,Hotel,Flight,Standard,32640,Winter
indore,mumbai,City,9,7,Resort,Train,Standard,53625,Winter
indore,mumbai,City,3,7,Resort,Train,Standard,38775,Winter
indore,mumbai,City,9,8,Hotel,Bus,Standard,33120,Winter
indore,mumbai,City,3,8,Hotel,Car,Luxury,61200,Winter
indore,mumbai,City,6,3,Resort,Train,Standard,33000,Winter
indore,mumbai,Coastal,8,5,Resort,Bus,Luxury,64800,Monsoon
indore,mumbai,Coastal,4,5,Camping,Flight,Premium,37632,Monsoon
indore,mumbai,Coastal,7,8,Hotel,Flight,Standard,60480,Monsoon
indore,mumbai,Coastal,9,5,Resort,Flight,Standard,68400,Monsoon
indore,mumbai,Coastal,10,7,Hotel,Train,Premium,62831,Monsoon
indore,mumbai,Coastal,2,4,Resort,Bus,Luxury,38400,Monsoon
indore,mumbai,Coastal,6,5,Hotel,Train,Luxury,63360,Monsoon
indore,mumbai,Coastal,9,4,Hotel,Car,Luxury,63600,Monsoon
indore,mumbai,Coastal,8,8,Hotel,Bus,Premium,44352,Monsoon
indore,mumbai,Coastal,10,5,Hotel,Flight,Standard,57600,Monsoon
indore,mumbai,Cultural,8,7,Hotel,Train,Premium,57288,Winter
indore,mumbai,Cultural,4,6,Resort,Bus,Luxury,55200,Winter
indore,mumbai,Cultural,3,8,Resort,Flight,Premium,85680,Winter
indore,mumbai,Cultural,5,5,Hotel,Car,Premium,37800,Winter
indore,mumbai,Cultural,5,8,Hotel,Car,Luxury,68400,Winter
indore,mumbai,Cultural,3,2,Hotel,Car,Standard,16200,Winter
indore,mumbai,Cultural,2,5,Camping,Flight,Luxury,46080,Winter
indore,mumbai,Cultural,5,2,Hotel,Bus,Luxury,31680,Winter
indore,mumbai,Cultural,8,3,Hotel,Flight,Luxury,88320,Winter
indore,mumbai,Cultural,6,2,Hotel,Flight,Luxury,69120,Winter
indore,mumbai,Historical,2,3,Resort,Bus,Standard,16800,Winter
indore,mumbai,Historical,7,2,Hotel,Car,Luxury,46800,Winter
indore,mumbai,Historical,5,3,Hotel,Bus,Standard,17760,Winter
indore,mumbai,Historical,9,8,Resort,Train,Luxury,113850,Winter
indore,mumbai,Historical,6,8,Resort,Train,Premium,69300,Winter
indore,mumbai,Historical,7,7,Resort,Train,Premium,68145,Winter
indore,mumbai,Historical,9,3,Hotel,Flight,Luxury,94080,Winter
indore,mumbai,Historical,9,7,Hotel,Bus,Premium,43680,Winter
indore,mumbai,Historical,6,8,Camping,Flight,Luxury,76800,Winter
indore,mumbai,Historical,9,8,Resort,Car,Premium,72450,Winter
indore,mumbai,Adventure,6,2,Hotel,Flight,Premium,48384,Summer
indore,mumbai,Adventure,10,5,Hotel,Flight,Luxury,115200,Summer
indore,mumbai,Adventure,6,3,Hotel,Car,Luxury,48000,Summer
indore,mumbai,Adventure,8,2,Hotel,Bus,Premium,28224,Summer
indore,mumbai,Adventure,8,6,Resort,Bus,Standard,34800,Summer
indore,mumbai,Adventure,9,5,Camping,Car,Luxury,45600,Summer
indore,mumbai,Adventure,4,4,Hotel,Bus,Standard,18240,Summer
indore,mumbai,Adventure,2,6,Resort,Car,Standard,30000,Summer
indore,mumbai,Adventure,10,2,Hotel,Bus,Standard,23040,Summer
indore,mumbai,Beach,4,5,Camping,Bus,Premium,18816,Winter
indore,mumbai,Beach,10,2,Resort,Train,Premium,55440,Winter
indore,mumbai,Beach,9,2,Camping,Car,Standard,18000,Winter
indore,mumbai,Beach,8,3,Hotel,Bus,Luxury,44160,Winter
indore,mumbai,Beach,7,8,Hotel,Car,Luxury,75600,Winter
indore,mumbai,Beach,5,3,Hotel,Train,Premium,34188,Winter
indore,mumbai,Beach,4,8,Hotel,Train,Premium,49896,Winter
indore,mumbai,Beach,5,5,Hotel,Bus,Luxury,43200,Winter
indore,mumbai,Beach,4,6,Camping,Train,Standard,20240,Winter
indore,mumbai,Beach,3,8,Resort,Bus,Premium,42840,Winter
indore,bengaluru,City,4,2,Resort,Car,Premium,31499,Winter
indore,bengaluru,City,5,3,Hotel,Car,Luxury,44400,Winter
indore,bengaluru,City,3,6,Resort,Bus,Luxury,51600,Winter
indore,bengaluru,City,3,3,Resort,Train,Premium,35805,Winter
indore,bengaluru,City,8,7,Hotel,Flight,Premium,83328,Winter
indore,bengaluru,City,9,6,Camping,Bus,Standard,19520,Winter
indore,bengaluru,City,5,2,Hotel,Flight,Standard,31680,Winter
indore,bengaluru,City,6,2,Hotel,Bus,Premium,24192,Winter
indore,bengaluru,City,7,2,Hotel,Bus,Premium,26208,Winter
indore,bengaluru,City,8,7,Resort,Train,Luxury,102300,Winter
indore,bengaluru,Cultural,3,4,Resort,Car,Luxury,52500,Winter
indore,bengaluru,Cultural,8,5,Hotel,Car,Luxury,64800,Winter
indore,bengaluru,Cultural,6,8,Hotel,Train,Standard,39600,Winter
indore,bengaluru,Cultural,4,2,Hotel,Train,Luxury,39600,Winter
indore,bengaluru,Cultural,8,4,Hotel,Bus,Luxury,48000,Winter
indore,bengaluru,Cultural,7,2,Hotel,Train,Standard,25740,Winter
indore,bengaluru,Cultural,7,5,Hotel,Train,Luxury,67320,Winter
indore,bengaluru,Cultural,7,7,Hotel,Bus,Luxury,56640,Winter
indore,bengaluru,Cultural,6,2,Resort,Car,Standard,27000,Winter
indore,bengaluru,Cultural,9,4,Hotel,Bus,Luxury,50880,Winter
indore,bengaluru,Historical,9,7,Resort,Flight,Standard,78000,Winter
indore,bengaluru,Historical,4,8,Hotel,Train,Premium,49896,Winter
indore,bengaluru,Historical,7,2,Hotel,Bus,Standard,18720,Winter
indore,bengaluru,Historical,7,6,Hotel,Bus,Luxury,52800,Winter
indore,bengaluru,Historical,3,7,Hotel,Bus,Standard,22560,Winter
indore,bengaluru,Historical,9,3,Hotel,Train,Premium,45276,Winter
indore,bengaluru,Historical,6,7,Resort,Train,Premium,64680,Winter
indore,bengaluru,Historical,2,3,Camping,Car,Premium,15679,Winter
indore,bengaluru,Historical,7,6,Hotel,Bus,Premium,36960,Winter
indore,bengaluru,Historical,6,8,Hotel,Flight,Premium,80640,Winter
indore,bengaluru,Adventure,9,3,Camping,Bus,Luxury,31360,Summer
indore,bengaluru,Adventure,8,5,Hotel,Flight,Luxury,103680,Summer
indore,bengaluru,Adventure,5,6,Resort,Car,Premium,51450,Summer
indore,bengaluru,Adventure,7,2,Camping,Flight,Standard,24960,Summer
indore,bengaluru,Adventure,10,2,Camping,Flight,Premium,43008,Summer
indore,bengaluru,Adventure,4,5,Hotel,Flight,Luxury,80640,Summer
indore,bengaluru,Adventure,6,2,Hotel,Car,Premium,30239,Summer
indore,bengaluru,Adventure,5,5,Hotel,Bus,Standard,21600,Summer
indore,bengaluru,Adventure,3,5,Resort,Flight,Premium,65519,Summer
indore,bengaluru,Adventure,10,2,Camping,Bus,Premium,21504,Summer
indore,bengaluru,Hill Station,3,4,Resort,Train,Premium,40425,Summer
indore,bengaluru,Hill Station,6,2,Resort,Bus,Luxury,43200,Summer
indore,bengaluru,Hill Station,3,6,Resort,Train,Premium,49665,Summer
indore,bengaluru,Hill Station,7,2,Resort,Train,Luxury,64350,Summer
indore,bengaluru,Hill Station,10,4,Resort,Train,Standard,46200,Summer
indore,bengaluru,Hill Station,6,6,Resort,Bus,Standard,31200,Summer
indore,bengaluru,Hill Station,10,3,Hotel,Train,Luxury,68640,Summer
indore,bengaluru,Hill Station,8,2,Hotel,Bus,Standard,20160,Summer
indore,bengaluru,Hill Station,5,4,Resort,Car,Standard,30750,Summer
indore,bengaluru,Hill Station,9,8,Hotel,Train,Luxury,91080,Summer
indore,bengaluru,Coastal,8,3,Hotel,Flight,Luxury,88320,Monsoon
indore,bengaluru,Coastal,5,6,Resort,Car,Premium,51450,Monsoon
indore,bengaluru,Coastal,10,4,Resort,Flight,Standard,67200,Monsoon
indore,bengaluru,Coastal,9,2,Camping,Train,Standard,19800,Monsoon
indore,bengaluru,Coastal,7,7,Hotel,Car,Premium,49560,Monsoon
indore,bengaluru,Coastal,7,6,Resort,Bus,Standard,33000,Monsoon
indore,bengaluru,Coastal,9,3,Hotel,Flight,Standard,47040,Monsoon
indore,bengaluru,Coastal,2,6,Camping,Train,Premium,24640,Monsoon
indore,bengaluru,Coastal,8,3,Hotel,Car,Premium,38640,Monsoon
indore,bengaluru,Coastal,9,7,Resort,Flight,Standard,78000,Monsoon
indore,delhi,City,4,5,Resort,Train,Standard,34650,Winter
indore,delhi,City,10,6,Hotel,Flight,Premium,86016,Winter
indore,delhi,City,7,6,Camping,Train,Standard,24200,Winter
indore,delhi,City,9,6,Resort,Flight,Luxury,146400,Winter
indore,delhi,City,10,8,Hotel,Car,Premium,60479,Winter
indore,delhi,City,8,6,Hotel,Car,Luxury,69600,Winter
indore,delhi,City,8,4,Hotel,Car,Standard,30000,Winter
indore,delhi,City,10,8,Hotel,Flight,Premium,96768,Winter
indore,delhi,City,6,7,Resort,Flight,Standard,67200,Winter
indore,delhi,City,4,2,Camping,Flight,Luxury,38400,Winter
indore,delhi,Cultural,9,6,Hotel,Train,Premium,56364,Winter
indore,delhi,Cultural,7,5,Hotel,Train,Premium,47124,Winter
indore,delhi,Cultural,9,2,Hotel,Flight,Standard,43200,Winter
indore,delhi,Cultural,10,8,Hotel,Train,Luxury,95040,Winter
indore,delhi,Cultural,7,6,Hotel,Bus,Premium,36960,Winter
indore,delhi,Cultural,10,8,Hotel,Train,Premium,66528,Winter
indore,delhi,Cultural,6,8,Hotel,Bus,Standard,28800,Winter
indore,delhi,Cultural,9,7,Resort,Train,Premium,75075,Winter
indore,delhi,Cultural,3,2,Resort,Train,Premium,31184,Winter
indore,delhi,Cultural,7,3,Hotel,Flight,Premium,57791,Winter
indore,delhi,Historical,2,2,Resort,Train,Premium,27720,Winter
indore,delhi,Historical,4,5,Resort,Flight,Luxury,100800,Winter
indore,delhi,Historical,10,2,Resort,Car,Premium,50400,Winter
indore,delhi,Historical,4,5,Hotel,Bus,Standard,20160,Winter
indore,delhi,Historical,2,6,Resort,Train,Premium,46200,Winter
indore,delhi,Historical,8,3,Resort,Car,Premium,48300,Winter
indore,delhi,Historical,6,7,Hotel,Flight,Standard,53760,Winter
indore,delhi,Historical,8,7,Hotel,Flight,Luxury,119040,Winter
indore,delhi,Historical,6,6,Camping,Bus,Standard,16640,Winter
indore,delhi,Historical,5,5,Resort,Train,Premium,51975,Winter
indore,delhi,Adventure,10,3,Camping,Bus,Luxury,33280,Summer
indore,delhi,Adventure,5,3,Resort,Car,Premium,38850,Summer
indore,delhi,Adventure,5,7,Resort,Bus,Premium,44520,Summer
indore,delhi,Adventure,6,6,Hotel,Train,Luxury,68640,Summer
indore,delhi,Adventure,4,6,Hotel,Bus,Luxury,44160,Summer
indore,delhi,Adventure,2,8,Camping,Flight,Premium,43008,Summer
indore,delhi,Adventure,8,4,Hotel,Bus,Premium,33600,Summer
indore,delhi,Adventure,9,6,Hotel,Flight,Luxury,117120,Summer
indore,delhi,Adventure,3,2,Resort,Car,Standard,20250,Summer
indore,delhi,Adventure,4,8,Resort,Car,Standard,40500,Summer
indore,delhi,Desert,2,2,Hotel,Bus,Standard,11520,Summer
indore,delhi,Desert,8,5,Hotel,Flight,Standard,51840,Summer
indore,delhi,Desert,9,6,Hotel,Car,Luxury,73200,Summer
indore,delhi,Desert,10,8,Hotel,Flight,Premium,96768,Summer
indore,delhi,Desert,6,7,Resort,Car,Premium,58799,Summer
indore,delhi,Desert,4,5,Hotel,Flight,Premium,56448,Summer
indore,delhi,Desert,7,2,Resort,Bus,Luxury,46800,Summer
indore,delhi,Desert,6,8,Resort,Bus,Premium,50400,Summer
indore,delhi,Desert,2,8,Resort,Car,Standard,36000,Summer
indore,delhi,Desert,4,8,Hotel,Car,Premium,45360,Summer
indore,delhi,Mountain,5,4,Hotel,Bus,Premium,27552,Summer
indore,delhi,Mountain,7,6,Hotel,Bus,Premium,36960,Summer
indore,delhi,Mountain,3,6,Hotel,Flight,Premium,57791,Summer
indore,delhi,Mountain,8,2,Resort,Flight,Standard,50400,Summer
indore,delhi,Mountain,6,3,Hotel,Bus,Standard,19200,Summer
indore,delhi,Mountain,10,2,Resort,Car,Luxury,72000,Summer
indore,delhi,Mountain,2,8,Hotel,Flight,Luxury,92160,Summer
indore,delhi,Mountain,2,2,Hotel,Flight,Premium,32255,Summer
indore,delhi,Mountain,6,4,Camping,Flight,Standard,28160,Summer
indore,delhi,Mountain,10,3,Hotel,Train,Luxury,68640,Summer
indore,chennai,City,8,4,Hotel,Car,Premium,42000,Winter
indore,chennai,City,7,2,Hotel,Flight,Luxury,74880,Winter
indore,chennai,City,5,2,Hotel,Bus,Standard,15840,Winter
indore,chennai,City,5,2,Resort,Train,Luxury,54450,Winter
indore,chennai,City,5,4,Hotel,Flight,Premium,55104,Winter
indore,chennai,City,4,2,Hotel,Flight,Premium,40320,Winter
indore,chennai,City,3,7,Hotel,Car,Luxury,56400,Winter
indore,chennai,City,5,5,Camping,Train,Standard,19800,Winter
indore,chennai,City,6,2,Hotel,Flight,Premium,48384,Winter
indore,chennai,City,10,7,Hotel,Flight,Luxury,130560,Winter
indore,chennai,Coastal,8,6,Hotel,Bus,Standard,27840,Monsoon
indore,chennai,Coastal,9,7,Hotel,Bus,Luxury,62400,Monsoon
indore,chennai,Coastal,4,5,Hotel,Flight,Standard,40320,Monsoon
indore,chennai,Coastal,4,8,Hotel,Train,Luxury,71280,Monsoon
indore,chennai,Coastal,8,3,Hotel,Train,Premium,42504,Monsoon
indore,chennai,Coastal,7,7,Hotel,Car,Standard,35400,Monsoon
indore,chennai,Coastal,4,2,Hotel,Car,Premium,25200,Monsoon
indore,chennai,Coastal,7,3,Camping,Train,Standard,18920,Monsoon
indore,chennai,Coastal,7,6,Resort,Train,Standard,45375,Monsoon
indore,chennai,Coastal,2,2,Hotel,Flight,Premium,32255,Monsoon
indore,chennai,Beach,6,6,Hotel,Flight,Standard,49920,Winter
indore,chennai,Beach,7,8,Resort,Train,Premium,72765,Winter
indore,chennai,Beach,7,7,Resort,Car,Premium,61949,Winter
indore,chennai,Beach,7,3,Hotel,Car,Standard,25800,Winter
indore,chennai,Beach,4,2,Resort,Bus,Luxury,36000,Winter
indore,chennai,Beach,10,7,Hotel,Flight,Standard,65280,Winter
indore,chennai,Beach,9,2,Hotel,Bus,Luxury,43200,Winter
indore,chennai,Beach,8,2,Camping,Train,Standard,18480,Winter
indore,chennai,Beach,3,3,Resort,Car,Standard,23250,Winter
indore,chennai,Beach,2,4,Resort,Flight,Luxury,76800,Winter
indore,chennai,Cultural,9,6,Hotel,Flight,Premium,81984,Winter
indore,chennai,Cultural,4,2,Hotel,Car,Standard,18000,Winter
indore,chennai,Cultural,10,4,Resort,Flight,Premium,94080,Winter
indore,chennai,Cultural,6,3,Hotel,Train,Luxury,52800,Winter
indore,chennai,Cultural,7,7,Hotel,Flight,Luxury,113280,Winter
indore,chennai,Cultural,10,5,Hotel,Bus,Standard,28800,Winter
indore,chennai,Cultural,4,6,Hotel,Car,Luxury,55200,Winter
indore,chennai,Cultural,7,8,Hotel,Train,Premium,58211,Winter
indore,chennai,Cultural,3,5,Resort,Car,Standard,29250,Winter
indore,chennai,Cultural,7,8,Camping,Flight,Premium,56448,Winter
indore,chennai,Historical,5,6,Hotel,Bus,Luxury,47040,Winter
indore,chennai,Historical,5,7,Resort,Flight,Luxury,127200,Winter
indore,chennai,Historical,2,5,Hotel,Car,Premium,30239,Winter
indore,chennai,Historical,6,7,Camping,Flight,Standard,35840,Winter
indore,chennai,Historical,5,4,Hotel,Bus,Luxury,39360,Winter
indore,chennai,Historical,7,2,Resort,Flight,Premium,65519,Winter
indore,chennai,Historical,4,2,Resort,Train,Premium,34650,Winter
indore,chennai,Historical,9,2,Hotel,Car,Premium,37800,Winter
indore,chennai,Historical,10,3,Hotel,Car,Luxury,62400,Winter
indore,chennai,Historical,9,5,Camping,Bus,Premium,25536,Winter
indore,chennai,Backwater,5,3,Hotel,Train,Premium,34188,Monsoon
indore,chennai,Backwater,5,6,Resort,Bus,Premium,41160,Monsoon
indore,chennai,Backwater,6,3,Camping,Bus,Standard,12800,Monsoon
indore,chennai,Backwater,8,8,Hotel,Bus,Standard,31680,Monsoon
indore,chennai,Backwater,7,2,Resort,Flight,Standard,46800,Monsoon
indore,chennai,Backwater,6,6,Camping,Bus,Premium,23296,Monsoon
indore,chennai,Backwater,5,7,Resort,Bus,Standard,31800,Monsoon
indore,chennai,Backwater,2,2,Hotel,Train,Premium,22176,Monsoon
indore,chennai,Backwater,6,5,Hotel,Flight,Premium,64511,Monsoon
indore,chennai,Backwater,2,3,Hotel,Car,Luxury,33600,Monsoon
indore,kochi,Coastal,7,7,Resort,Train,Standard,48675,Monsoon
indore,kochi,Coastal,10,4,Resort,Bus,Standard,33600,Monsoon
indore,kochi,Coastal,5,6,Resort,Flight,Standard,58800,Monsoon
indore,kochi,Coastal,2,8,Hotel,Car,Luxury,57600,Monsoon
indore,kochi,Coastal,2,4,Hotel,Train,Standard,21120,Monsoon
indore,kochi,Coastal,5,2,Resort,Train,Standard,27225,Monsoon
indore,kochi,Coastal,10,2,Resort,Bus,Premium,40320,Monsoon
indore,kochi,Coastal,2,7,Camping,Flight,Luxury,56320,Monsoon
indore,kochi,Coastal,2,2,Resort,Flight,Premium,40320,Monsoon
indore,kochi,Coastal,10,4,Resort,Flight,Premium,94080,Monsoon
indore,kochi,Cultural,7,6,Resort,Train,Standard,45375,Winter
indore,kochi,Cultural,4,4,Resort,Bus,Premium,31919,Winter
indore,kochi,Cultural,9,5,Hotel,Train,Premium,52668,Winter
indore,kochi,Cultural,7,4,Camping,Flight,Premium,42112,Winter
indore,kochi,Cultural,6,3,Resort,Bus,Premium,33600,Winter
indore,kochi,Cultural,9,4,Hotel,Car,Standard,31800,Winter
indore,kochi,Cultural,5,3,Hotel,Train,Standard,24420,Winter
indore,kochi,Cultural,8,8,Hotel,Flight,Premium,88704,Winter
indore,kochi,Cultural,6,3,Hotel,Bus,Standard,19200,Winter
indore,kochi,Cultural,3,5,Hotel,Flight,Standard,37440,Winter
indore,kochi,Historical,7,3,Hotel,Bus,Luxury,41280,Winter
indore,kochi,Historical,3,4,Hotel,Flight,Standard,33600,Winter
indore,kochi,Historical,6,3,Hotel,Car,Luxury,48000,Winter
indore,kochi,Historical,5,7,Resort,Train,Premium,61214,Winter
indore,kochi,Historical,9,5,Hotel,Bus,Standard,27360,Winter
indore,kochi,Historical,4,4,Hotel,Car,Premium,31919,Winter
indore,kochi,Historical,5,6,Hotel,Flight,Luxury,94080,Winter
indore,kochi,Historical,5,5,Hotel,Bus,Standard,21600,Winter
indore,kochi,Historical,3,5,Hotel,Train,Luxury,51480,Winter
indore,kochi,Historical,7,3,Resort,Bus,Luxury,51600,Winter
indore,kochi,Backwater,9,3,Resort,Train,Premium,56595,Monsoon
indore,kochi,Backwater,9,7,Hotel,Flight,Standard,62400,Monsoon
indore,kochi,Backwater,2,8,Resort,Flight,Premium,80640,Monsoon
indore,kochi,Backwater,10,4,Hotel,Bus,Premium,37632,Monsoon
indore,kochi,Backwater,8,4,Camping,Train,Luxury,44000,Monsoon
indore,kochi,Backwater,8,8,Camping,Car,Premium,36960,Monsoon
indore,kochi,Backwater,10,6,Hotel,Flight,Standard,61440,Monsoon
indore,kochi,Backwater,2,7,Resort,Bus,Luxury,52800,Monsoon
indore,kochi,Backwater,9,8,Resort,Train,Luxury,113850,Monsoon
indore,kochi,Backwater,3,4,Resort,Train,Luxury,57750,Monsoon
indore,kochi,Island,4,6,Resort,Bus,Premium,38640,Winter
indore,kochi,Island,10,5,Camping,Flight,Standard,38400,Winter
indore,kochi,Island,2,5,Hotel,Train,Standard,23760,Winter
indore,kochi,Island,7,5,Resort,Car,Standard,38250,Winter
indore,kochi,Island,7,8,Resort,Train,Premium,72765,Winter
indore,kochi,Island,3,2,Resort,Flight,Premium,45360,Winter
indore,kochi,Island,10,2,Resort,Flight,Luxury,115200,Winter
indore,kochi,Island,8,2,Hotel,Car,Premium,35280,Winter
indore,kochi,Island,10,6,Hotel,Car,Standard,38400,Winter
indore,kochi,Island,9,2,Hotel,Flight,Standard,43200,Winter
indore,kochi,City,9,2,Hotel,Car,Luxury,54000,Winter
indore,kochi,City,4,5,Hotel,Bus,Luxury,40320,Winter
indore,kochi,City,3,4,Camping,Flight,Standard,22400,Winter
indore,kochi,City,6,3,Resort,Car,Premium,42000,Winter
indore,kochi,City,2,4,Resort,Car,Standard,24000,Winter
indore,kochi,City,8,6,Hotel,Flight,Premium,77952,Winter
indore,kochi,City,2,4,Resort,Train,Standard,26400,Winter
indore,kochi,City,7,8,Resort,Bus,Premium,52920,Winter
indore,kochi,City,10,8,Resort,Bus,Luxury,86400,Winter
indore,kochi,City,3,6,Hotel,Train,Luxury,56760,Winter
indore,jaipur,Cultural,9,2,Hotel,Car,Luxury,54000,Winter
indore,jaipur,Cultural,4,7,Resort,Bus,Standard,30000,Winter
indore,jaipur,Cultural,9,7,Hotel,Car,Standard,39000,Winter
indore,jaipur,Cultural,9,8,Camping,Bus,Standard,22080,Winter
indore,jaipur,Cultural,7,5,Resort,Train,Luxury,84150,Winter
indore,jaipur,Cultural,4,2,Camping,Bus,Standard,9600,Winter
indore,jaipur,Cultural,2,8,Resort,Bus,Premium,40320,Winter
indore,jaipur,Cultural,10,6,Camping,Car,Premium,35840,Winter
indore,jaipur,Cultural,8,7,Resort,Train,Standard,51150,Winter
indore,jaipur,Cultural,3,5,Hotel,Bus,Standard,18720,Winter
indore,jaipur,Historical,2,7,Hotel,Train,Premium,40656,Winter
indore,jaipur,Historical,5,8,Hotel,Car,Standard,34200,Winter
indore,jaipur,Historical,10,7,Hotel,Flight,Luxury,130560,Winter
indore,jaipur,Historical,9,8,Hotel,Car,Luxury,82800,Winter
indore,jaipur,Historical,3,6,Hotel,Flight,Luxury,82560,Winter
indore,jaipur,Historical,5,4,Resort,Car,Luxury,61500,Winter
indore,jaipur,Historical,7,4,Hotel,Train,Premium,43428,Winter
indore,jaipur,Historical,5,2,Hotel,Car,Standard,19800,Winter
indore,jaipur,Historical,3,3,Resort,Train,Premium,35805,Winter
indore,jaipur,Historical,9,2,Resort,Flight,Standard,54000,Winter
indore,jaipur,Desert,6,8,Camping,Car,Standard,24000,Summer
indore,jaipur,Desert,7,7,Resort,Car,Premium,61949,Summer
indore,jaipur,Desert,6,7,Hotel,Car,Premium,47040,Summer
indore,jaipur,Desert,8,4,Hotel,Flight,Standard,48000,Summer
indore,jaipur,Desert,10,8,Hotel,Flight,Luxury,138240,Summer
indore,jaipur,Desert,4,7,Hotel,Train,Standard,33000,Summer
indore,jaipur,Desert,8,6,Hotel,Car,Standard,34800,Summer
indore,jaipur,Desert,3,4,Camping,Train,Standard,15400,Summer
indore,jaipur,Desert,6,6,Hotel,Car,Premium,43680,Summer
indore,jaipur,Desert,4,8,Hotel,Car,Premium,45360,Summer
indore,jaipur,City,10,8,Hotel,Train,Luxury,95040,Winter
indore,jaipur,City,7,7,Resort,Train,Premium,68145,Winter
indore,jaipur,City,10,4,Hotel,Car,Standard,33600,Winter
indore,jaipur,City,4,3,Hotel,Flight,Luxury,65280,Winter
indore,jaipur,City,9,5,Hotel,Car,Standard,34200,Winter
indore,jaipur,City,3,6,Hotel,Car,Premium,36120,Winter
indore,jaipur,City,8,8,Hotel,Flight,Standard,63360,Winter
indore,jaipur,City,7,3,Hotel,Flight,Luxury,82560,Winter
indore,jaipur,City,5,8,Hotel,Train,Premium,52668,Winter
indore,jaipur,City,6,4,Resort,Car,Luxury,66000,Winter
indore,jaipur,Adventure,2,5,Hotel,Flight,Premium,48384,Summer
indore,jaipur,Adventure,6,7,Resort,Bus,Standard,33600,Summer
indore,jaipur,Adventure,2,8,Hotel,Bus,Standard,23040,Summer
indore,jaipur,Adventure,8,3,Hotel,Train,Premium,42504,Summer
indore,jaipur,Adventure,5,8,Hotel,Flight,Standard,54720,Summer
indore,jaipur,Adventure,2,7,Hotel,Train,Standard,29040,Summer
indore,jaipur,Adventure,7,5,Hotel,Train,Premium,47124,Summer
indore,jaipur,Adventure,4,8,Hotel,Bus,Premium,36288,Summer
indore,jaipur,Adventure,5,4,Resort,Bus,Luxury,49200,Summer
indore,jaipur,Adventure,6,6,Resort,Flight,Standard,62400,Summer
indore,jaipur,Mountain,6,6,Resort,Flight,Luxury,124800,Summer
indore,jaipur,Mountain,10,8,Hotel,Bus,Standard,34560,Summer
indore,jaipur,Mountain,4,4,Resort,Bus,Premium,31919,Summer
indore,jaipur,Mountain,2,3,Hotel,Bus,Premium,18816,Summer
indore,jaipur,Mountain,9,4,Resort,Flight,Luxury,127200,Summer
indore,jaipur,Mountain,2,3,Hotel,Bus,Luxury,26880,Summer
indore,jaipur,Mountain,6,5,Hotel,Car,Standard,28800,Summer
indore,jaipur,Mountain,9,2,Resort,Train,Luxury,74250,Summer
indore,jaipur,Mountain,9,7,Resort,Flight,Luxury,156000,Summer
indore,jaipur,Mountain,7,3,Hotel,Bus,Standard,20640,Summer
indore,varanasi,Cultural,3,8,Hotel,Bus,Luxury,48960,Winter
indore,varanasi,Cultural,2,2,Hotel,Train,Standard,15840,Winter
indore,varanasi,Cultural,4,3,Camping,Train,Standard,14960,Winter
indore,varanasi,Cultural,2,3,Hotel,Bus,Luxury,26880,Winter
indore,varanasi,Cultural,10,5,Camping,Bus,Luxury,38400,Winter
indore,varanasi,Cultural,6,4,Hotel,Bus,Premium,29567,Winter
indore,varanasi,Cultural,2,8,Hotel,Car,Standard,28800,Winter
indore,varanasi,Cultural,3,4,Resort,Flight,Standard,42000,Winter
indore,varanasi,Cultural,10,3,Hotel,Flight,Premium,69888,Winter
indore,varanasi,Cultural,8,6,Hotel,Train,Luxury,76560,Winter
indore,varanasi,Historical,5,5,Hotel,Train,Luxury,59400,Winter
indore,varanasi,Historical,8,7,Resort,Train,Luxury,102300,Winter
indore,varanasi,Historical,3,6,Resort,Flight,Luxury,103200,Winter
indore,varanasi,Historical,7,8,Resort,Car,Standard,47250,Winter
indore,varanasi,Historical,6,4,Resort,Train,Luxury,72600,Winter
indore,varanasi,Historical,7,3,Resort,Bus,Luxury,51600,Winter
indore,varanasi,Historical,8,5,Hotel,Flight,Standard,51840,Winter
indore,varanasi,Historical,9,8,Hotel,Train,Luxury,91080,Winter
indore,varanasi,Historical,6,8,Resort,Bus,Luxury,72000,Winter
indore,varanasi,Historical,5,2,Camping,Flight,Standard,21120,Winter
indore,varanasi,City,8,5,Hotel,Flight,Standard,51840,Winter
